HHID,TIME,PASTA,EXPOS,AGE,INCOME,AREA
1536,19,2.10579525,2,33.42370639,25136.99984,Brussels
1536,20,1.459182637,0,33.42370639,25136.99984,Brussels
1537,1,1.90652527,0,28.86266004,10055.78339,Hague
1537,2,2.178904049,0,28.86266004,10055.78339,Hague
1537,3,1.30057731,0,28.86266004,10055.78339,Hague
1537,4,0.88079696,0,28.86266004,10055.78339,Hague
1537,5,2.856594668,0,28.86266004,10055.78339,Hague
1537,6,2.66199757,1,28.86266004,10055.78339,Hague
1537,7,2.124618101,1,28.86266004,10055.78339,Hague
1537,8,1.513128901,0,28.86266004,10055.78339,Hague
1537,9,2.058140984,1,28.86266004,10055.78339,Hague
1537,10,2.979061985,1,28.86266004,10055.78339,Hague
1537,11,0.085443836,0,28.86266004,10055.78339,Hague
1537,12,3.139663845,1,28.86266004,10055.78339,Hague
1537,13,0.639985531,0,28.86266004,10055.78339,Hague
1537,14,0.320238456,0,28.86266004,10055.78339,Hague
1537,15,0.319419056,0,28.86266004,10055.78339,Hague
1537,16,2.040415885,0,28.86266004,10055.78339,Hague
1537,17,3.683288158,0,28.86266004,10055.78339,Hague
1537,18,1.263861342,0,28.86266004,10055.78339,Hague
1537,19,0.485509088,0,28.86266004,10055.78339,Hague
1537,20,0.823665031,0,28.86266004,10055.78339,Hague
1538,1,1.094894131,0,59.85672788,53283.16572,Brussels
1538,2,1.436145964,1,59.85672788,53283.16572,Brussels
1538,3,2.837288661,1,59.85672788,53283.16572,Brussels
1538,4,2.337819379,0,59.85672788,53283.16572,Brussels
1538,5,1.085222836,0,59.85672788,53283.16572,Brussels
1538,6,3.509162658,0,59.85672788,53283.16572,Brussels
1538,7,1.282637996,0,59.85672788,53283.16572,Brussels
1538,8,3.203170032,3,59.85672788,53283.16572,Brussels
1538,9,2.156514281,0,59.85672788,53283.16572,Brussels
1538,10,3.47553775,0,59.85672788,53283.16572,Brussels
1538,11,1.770426061,0,59.85672788,53283.16572,Brussels
1538,12,1.530415834,0,59.85672788,53283.16572,Brussels
1538,13,2.155632143,2,59.85672788,53283.16572,Brussels
1538,14,2.107497406,0,59.85672788,53283.16572,Brussels
1538,15,1.827174063,1,59.85672788,53283.16572,Brussels
1538,16,1.956163187,0,59.85672788,53283.16572,Brussels
1538,17,0.911839844,0,59.85672788,53283.16572,Brussels
1538,18,0,1,59.85672788,53283.16572,Brussels
1538,19,0.597788297,0,59.85672788,53283.16572,Brussels
1538,20,2.777776154,2,59.85672788,53283.16572,Brussels
1539,1,0,0,30.38104577,11669.56344,Paris
1539,2,1.360570511,1,30.38104577,11669.56344,Paris
1539,3,1.859194815,1,30.38104577,11669.56344,Paris
1539,4,1.970185661,0,30.38104577,11669.56344,Paris
1539,5,2.308642956,0,30.38104577,11669.56344,Paris
1539,6,3.085544189,0,30.38104577,11669.56344,Paris
1539,7,1.479823874,0,30.38104577,11669.56344,Paris
1539,8,0.791400577,0,30.38104577,11669.56344,Paris
1539,9,1.219732385,0,30.38104577,11669.56344,Paris
1539,10,2.532023806,0,30.38104577,11669.56344,Paris
1539,11,2.61800998,0,30.38104577,11669.56344,Paris
1539,12,1.448294689,0,30.38104577,11669.56344,Paris
1539,13,2.359110568,1,30.38104577,11669.56344,Paris
1539,14,2.168918713,1,30.38104577,11669.56344,Paris
1539,15,1.71283846,0,30.38104577,11669.56344,Paris
1539,16,0.689960072,0,30.38104577,11669.56344,Paris
1539,17,2.970979818,0,30.38104577,11669.56344,Paris
1539,18,2.030746409,1,30.38104577,11669.56344,Paris
1539,19,2.519845907,1,30.38104577,11669.56344,Paris
1539,20,1.543632906,0,30.38104577,11669.56344,Paris
1540,1,1.881451911,1,52.54742047,47242.13372,Amsterdam
1540,2,0.249395592,0,52.54742047,47242.13372,Amsterdam
1540,3,1.402677259,0,52.54742047,47242.13372,Amsterdam
1540,4,1.950578691,1,52.54742047,47242.13372,Amsterdam
1540,5,0.888519869,1,52.54742047,47242.13372,Amsterdam
1540,6,3.411830965,1,52.54742047,47242.13372,Amsterdam
1540,7,1.999984368,0,52.54742047,47242.13372,Amsterdam
1540,8,1.21177039,0,52.54742047,47242.13372,Amsterdam
1540,9,2.269905861,0,52.54742047,47242.13372,Amsterdam
1540,10,1.617514881,0,52.54742047,47242.13372,Amsterdam
1540,11,1.040917016,1,52.54742047,47242.13372,Amsterdam
1540,12,1.330197742,1,52.54742047,47242.13372,Amsterdam
1540,13,3.473892268,0,52.54742047,47242.13372,Amsterdam
1540,14,2.851339614,1,52.54742047,47242.13372,Amsterdam
1540,15,2.933432627,1,52.54742047,47242.13372,Amsterdam
1540,16,2.562560618,1,52.54742047,47242.13372,Amsterdam
1540,17,3.190973323,1,52.54742047,47242.13372,Amsterdam
1540,18,1.960357686,0,52.54742047,47242.13372,Amsterdam
1540,19,4.163517109,1,52.54742047,47242.13372,Amsterdam
1540,20,2.52977239,3,52.54742047,47242.13372,Amsterdam
1541,1,2.394612275,1,40.16124438,28157.30393,Paris
1541,2,0.920159224,0,40.16124438,28157.30393,Paris
1541,3,2.088755389,0,40.16124438,28157.30393,Paris
1541,4,2.912731896,0,40.16124438,28157.30393,Paris
1541,5,0,0,40.16124438,28157.30393,Paris
1541,6,2.236530129,1,40.16124438,28157.30393,Paris
1541,7,3.089225097,0,40.16124438,28157.30393,Paris
1541,8,1.613653638,0,40.16124438,28157.30393,Paris
1541,9,2.585331355,1,40.16124438,28157.30393,Paris
1541,10,3.310472689,1,40.16124438,28157.30393,Paris
1541,11,1.78291651,2,40.16124438,28157.30393,Paris
1541,12,1.959891056,0,40.16124438,28157.30393,Paris
1541,13,1.288946394,0,40.16124438,28157.30393,Paris
1541,14,3.821260846,1,40.16124438,28157.30393,Paris
1541,15,2.189305113,0,40.16124438,28157.30393,Paris
1541,16,2.848864448,1,40.16124438,28157.30393,Paris
1541,17,2.424857156,0,40.16124438,28157.30393,Paris
1541,18,1.813473137,1,40.16124438,28157.30393,Paris
1541,19,0.905269685,1,40.16124438,28157.30393,Paris
1541,20,2.30175251,0,40.16124438,28157.30393,Paris
1542,1,2.056720104,0,56.46715203,15853.65141,Hague
1542,2,1.54683827,1,56.46715203,15853.65141,Hague
1542,3,2.097259191,1,56.46715203,15853.65141,Hague
1542,4,1.810287848,0,56.46715203,15853.65141,Hague
1542,5,0.865563159,0,56.46715203,15853.65141,Hague
1542,6,3.756398966,1,56.46715203,15853.65141,Hague
1542,7,2.981059233,0,56.46715203,15853.65141,Hague
1542,8,0.380837799,0,56.46715203,15853.65141,Hague
1542,9,0,1,56.46715203,15853.65141,Hague
1542,10,1.674180584,0,56.46715203,15853.65141,Hague
1542,11,2.550299155,0,56.46715203,15853.65141,Hague
1542,12,1.279426287,0,56.46715203,15853.65141,Hague
1542,13,2.010534168,1,56.46715203,15853.65141,Hague
1542,14,1.069939056,0,56.46715203,15853.65141,Hague
1542,15,1.929926722,1,56.46715203,15853.65141,Hague
1542,16,2.42872614,2,56.46715203,15853.65141,Hague
1542,17,2.720373276,0,56.46715203,15853.65141,Hague
1542,18,0,0,56.46715203,15853.65141,Hague
1542,19,0.496766621,0,56.46715203,15853.65141,Hague
1542,20,0.759610988,0,56.46715203,15853.65141,Hague
1543,1,2.899052181,1,38.01489925,59145.08383,Berlin
1543,2,1.13388974,1,38.01489925,59145.08383,Berlin
1543,3,3.455483066,1,38.01489925,59145.08383,Berlin
1543,4,3.717756688,1,38.01489925,59145.08383,Berlin
1543,5,3.466052067,0,38.01489925,59145.08383,Berlin
1543,6,1.292580228,0,38.01489925,59145.08383,Berlin
1543,7,0,1,38.01489925,59145.08383,Berlin
1543,8,2.054713955,1,38.01489925,59145.08383,Berlin
1543,9,1.606817743,0,38.01489925,59145.08383,Berlin
1543,10,3.639204756,1,38.01489925,59145.08383,Berlin
1543,11,0.611377801,0,38.01489925,59145.08383,Berlin
1543,12,2.901812811,0,38.01489925,59145.08383,Berlin
1543,13,0.913260893,0,38.01489925,59145.08383,Berlin
1543,14,2.031205879,1,38.01489925,59145.08383,Berlin
1543,15,0.58582261,0,38.01489925,59145.08383,Berlin
1543,16,1.436264146,0,38.01489925,59145.08383,Berlin
1543,17,0.957182894,0,38.01489925,59145.08383,Berlin
1543,18,2.430553486,1,38.01489925,59145.08383,Berlin
1543,19,2.993885151,1,38.01489925,59145.08383,Berlin
1543,20,1.645098566,1,38.01489925,59145.08383,Berlin
1544,1,2.480406494,1,23.02051263,5065.59584,Brussels
1544,2,1.568232864,1,23.02051263,5065.59584,Brussels
1544,3,2.275016091,0,23.02051263,5065.59584,Brussels
1544,4,2.91050485,0,23.02051263,5065.59584,Brussels
1544,5,3.008946161,0,23.02051263,5065.59584,Brussels
1544,6,1.974970772,0,23.02051263,5065.59584,Brussels
1544,7,2.667082529,3,23.02051263,5065.59584,Brussels
1544,8,2.777513688,2,23.02051263,5065.59584,Brussels
1544,9,2.383827404,1,23.02051263,5065.59584,Brussels
1544,10,0.599216946,0,23.02051263,5065.59584,Brussels
1544,11,1.208772739,1,23.02051263,5065.59584,Brussels
1544,12,0.681384835,1,23.02051263,5065.59584,Brussels
1544,13,2.746294605,0,23.02051263,5065.59584,Brussels
1544,14,2.549867554,2,23.02051263,5065.59584,Brussels
1544,15,3.80390024,1,23.02051263,5065.59584,Brussels
1544,16,3.304169335,2,23.02051263,5065.59584,Brussels
1544,17,2.191934949,0,23.02051263,5065.59584,Brussels
1544,18,0.831636844,0,23.02051263,5065.59584,Brussels
1544,19,2.517147875,1,23.02051263,5065.59584,Brussels
1544,20,0.092374384,0,23.02051263,5065.59584,Brussels
1545,1,1.574782376,0,44.3165629,28269.87222,Amsterdam
1545,2,1.480608636,0,44.3165629,28269.87222,Amsterdam
1545,3,1.729713912,0,44.3165629,28269.87222,Amsterdam
1545,4,1.573724744,1,44.3165629,28269.87222,Amsterdam
1545,5,1.28404871,1,44.3165629,28269.87222,Amsterdam
1545,6,1.761833811,0,44.3165629,28269.87222,Amsterdam
1545,7,1.201452411,0,44.3165629,28269.87222,Amsterdam
1545,8,2.900103822,0,44.3165629,28269.87222,Amsterdam
1545,9,2.774137022,0,44.3165629,28269.87222,Amsterdam
1545,10,0,0,44.3165629,28269.87222,Amsterdam
1545,11,2.7603321,0,44.3165629,28269.87222,Amsterdam
1545,12,2.698295354,1,44.3165629,28269.87222,Amsterdam
1545,13,1.37591435,0,44.3165629,28269.87222,Amsterdam
1545,14,1.467761326,0,44.3165629,28269.87222,Amsterdam
1545,15,0.937954968,1,44.3165629,28269.87222,Amsterdam
1545,16,1.923520899,1,44.3165629,28269.87222,Amsterdam
1545,17,2.318958396,1,44.3165629,28269.87222,Amsterdam
1545,18,1.32546949,0,44.3165629,28269.87222,Amsterdam
1545,19,2.579914046,0,44.3165629,28269.87222,Amsterdam
1545,20,3.011849173,1,44.3165629,28269.87222,Amsterdam
1546,1,2.030013081,0,44.01859218,16481.65708,Amsterdam
1546,2,1.504265668,1,44.01859218,16481.65708,Amsterdam
1546,3,3.025107876,1,44.01859218,16481.65708,Amsterdam
1546,4,2.442319499,2,44.01859218,16481.65708,Amsterdam
1546,5,3.941639287,2,44.01859218,16481.65708,Amsterdam
1546,6,0.52689281,0,44.01859218,16481.65708,Amsterdam
1546,7,0.411783169,1,44.01859218,16481.65708,Amsterdam
1546,8,1.205984687,0,44.01859218,16481.65708,Amsterdam
1546,9,3.032138522,0,44.01859218,16481.65708,Amsterdam
1546,10,0.000617949,0,44.01859218,16481.65708,Amsterdam
1546,11,0,0,44.01859218,16481.65708,Amsterdam
1546,12,3.865112263,1,44.01859218,16481.65708,Amsterdam
1546,13,3.035964789,2,44.01859218,16481.65708,Amsterdam
1546,14,1.449154431,0,44.01859218,16481.65708,Amsterdam
1546,15,2.341644598,0,44.01859218,16481.65708,Amsterdam
1546,16,0.998247567,0,44.01859218,16481.65708,Amsterdam
1546,17,0.538658159,1,44.01859218,16481.65708,Amsterdam
1546,18,0.636098352,0,44.01859218,16481.65708,Amsterdam
1546,19,0.379124081,0,44.01859218,16481.65708,Amsterdam
1546,20,2.313791306,1,44.01859218,16481.65708,Amsterdam
1547,1,1.075018042,0,30.80234014,33699.97193,Paris
1547,2,2.344791986,1,30.80234014,33699.97193,Paris
1547,3,0.746860404,0,30.80234014,33699.97193,Paris
1547,4,1.714004452,0,30.80234014,33699.97193,Paris
1547,5,2.25966243,0,30.80234014,33699.97193,Paris
1547,6,0.196651866,0,30.80234014,33699.97193,Paris
1547,7,2.421355419,1,30.80234014,33699.97193,Paris
1547,8,2.955835955,2,30.80234014,33699.97193,Paris
1547,9,0.976227127,0,30.80234014,33699.97193,Paris
1547,10,1.90795421,0,30.80234014,33699.97193,Paris
1547,11,2.543201524,0,30.80234014,33699.97193,Paris
1547,12,2.689950858,0,30.80234014,33699.97193,Paris
1547,13,1.189490858,0,30.80234014,33699.97193,Paris
1547,14,1.985105836,0,30.80234014,33699.97193,Paris
1547,15,0.730152899,0,30.80234014,33699.97193,Paris
1547,16,1.804848391,2,30.80234014,33699.97193,Paris
1547,17,2.485443836,0,30.80234014,33699.97193,Paris
1547,18,0.97384812,0,30.80234014,33699.97193,Paris
1547,19,2.418271964,0,30.80234014,33699.97193,Paris
1547,20,2.423546929,2,30.80234014,33699.97193,Paris
1548,1,2.221408841,1,49.74211308,60131.70056,Brussels
1548,2,2.925826882,0,49.74211308,60131.70056,Brussels
1548,3,0.642473306,0,49.74211308,60131.70056,Brussels
1548,4,1.991860571,1,49.74211308,60131.70056,Brussels
1548,5,4.455009289,1,49.74211308,60131.70056,Brussels
1548,6,3.627744343,0,49.74211308,60131.70056,Brussels
1548,7,3.326365934,1,49.74211308,60131.70056,Brussels
1548,8,0.13882494,0,49.74211308,60131.70056,Brussels
1548,9,1.376960647,0,49.74211308,60131.70056,Brussels
1548,10,2.266154303,0,49.74211308,60131.70056,Brussels
1548,11,1.416402586,0,49.74211308,60131.70056,Brussels
1548,12,2.444044539,2,49.74211308,60131.70056,Brussels
1548,13,3.267204945,1,49.74211308,60131.70056,Brussels
1548,14,0,0,49.74211308,60131.70056,Brussels
1548,15,3.537850965,0,49.74211308,60131.70056,Brussels
1548,16,2.69392398,0,49.74211308,60131.70056,Brussels
1548,17,3.618090437,0,49.74211308,60131.70056,Brussels
1548,18,2.29997793,1,49.74211308,60131.70056,Brussels
1548,19,1.191179728,0,49.74211308,60131.70056,Brussels
1548,20,0,0,49.74211308,60131.70056,Brussels
1549,1,1.704049681,0,33.63207729,30446.22962,Hague
1549,2,1.217044653,2,33.63207729,30446.22962,Hague
1549,3,2.07400762,0,33.63207729,30446.22962,Hague
1549,4,0.834565757,0,33.63207729,30446.22962,Hague
1549,5,1.255166304,1,33.63207729,30446.22962,Hague
1549,6,4.154878728,3,33.63207729,30446.22962,Hague
1549,7,3.417500065,0,33.63207729,30446.22962,Hague
1549,8,2.780416881,0,33.63207729,30446.22962,Hague
1549,9,4.604699784,2,33.63207729,30446.22962,Hague
1549,10,4.078206323,4,33.63207729,30446.22962,Hague
1549,11,0.963446991,0,33.63207729,30446.22962,Hague
1549,12,3.518639715,0,33.63207729,30446.22962,Hague
1549,13,2.811646879,0,33.63207729,30446.22962,Hague
1549,14,1.320148674,0,33.63207729,30446.22962,Hague
1549,15,0,0,33.63207729,30446.22962,Hague
1549,16,2.081956863,0,33.63207729,30446.22962,Hague
1549,17,4.048947078,0,33.63207729,30446.22962,Hague
1549,18,2.096131729,0,33.63207729,30446.22962,Hague
1549,19,1.815908501,0,33.63207729,30446.22962,Hague
1549,20,2.756430957,0,33.63207729,30446.22962,Hague
1550,1,2.651860305,1,53.87791694,26617.48405,Amsterdam
1550,2,2.364413798,1,53.87791694,26617.48405,Amsterdam
1550,3,1.775557261,0,53.87791694,26617.48405,Amsterdam
1550,4,2.0470236,1,53.87791694,26617.48405,Amsterdam
1550,5,0.818746582,0,53.87791694,26617.48405,Amsterdam
1550,6,0.911519899,0,53.87791694,26617.48405,Amsterdam
1550,7,2.185618865,0,53.87791694,26617.48405,Amsterdam
1550,8,1.197168288,0,53.87791694,26617.48405,Amsterdam
1550,9,0.491289201,0,53.87791694,26617.48405,Amsterdam
1550,10,3.52784841,1,53.87791694,26617.48405,Amsterdam
1550,11,0.741380765,0,53.87791694,26617.48405,Amsterdam
1550,12,2.554092391,1,53.87791694,26617.48405,Amsterdam
1550,13,1.111852226,1,53.87791694,26617.48405,Amsterdam
1550,14,1.361314248,0,53.87791694,26617.48405,Amsterdam
1550,15,3.110221357,0,53.87791694,26617.48405,Amsterdam
1550,16,3.735368011,0,53.87791694,26617.48405,Amsterdam
1550,17,2.467764046,1,53.87791694,26617.48405,Amsterdam
1550,18,0.562121886,0,53.87791694,26617.48405,Amsterdam
1550,19,1.310889379,0,53.87791694,26617.48405,Amsterdam
1550,20,1.382045308,0,53.87791694,26617.48405,Amsterdam
1551,1,2.4230239,0,48.31933283,23199.67576,Brussels
1551,2,1.897015171,0,48.31933283,23199.67576,Brussels
1551,3,0.723297494,0,48.31933283,23199.67576,Brussels
1551,4,1.986369631,2,48.31933283,23199.67576,Brussels
1551,5,1.489579018,0,48.31933283,23199.67576,Brussels
1551,6,1.669121111,0,48.31933283,23199.67576,Brussels
1551,7,2.486648739,1,48.31933283,23199.67576,Brussels
1551,8,1.600023548,1,48.31933283,23199.67576,Brussels
1551,9,1.935613697,1,48.31933283,23199.67576,Brussels
1551,10,0.686880605,0,48.31933283,23199.67576,Brussels
1551,11,2.757479015,0,48.31933283,23199.67576,Brussels
1551,12,2.982444546,0,48.31933283,23199.67576,Brussels
1551,13,1.745699065,0,48.31933283,23199.67576,Brussels
1551,14,0.672438329,0,48.31933283,23199.67576,Brussels
1551,15,3.311749097,2,48.31933283,23199.67576,Brussels
1551,16,2.139672463,0,48.31933283,23199.67576,Brussels
1551,17,1.70912056,0,48.31933283,23199.67576,Brussels
1551,18,0.461530503,0,48.31933283,23199.67576,Brussels
1551,19,1.89382463,0,48.31933283,23199.67576,Brussels
1551,20,0.94598144,1,48.31933283,23199.67576,Brussels
1552,1,0,0,63.67466799,24515.16483,Paris
1552,2,1.879545968,0,63.67466799,24515.16483,Paris
1552,3,2.623386789,0,63.67466799,24515.16483,Paris
1552,4,1.924519125,0,63.67466799,24515.16483,Paris
1552,5,2.754748363,2,63.67466799,24515.16483,Paris
1552,6,1.571592068,1,63.67466799,24515.16483,Paris
1552,7,1.003083751,1,63.67466799,24515.16483,Paris
1552,8,1.895976037,1,63.67466799,24515.16483,Paris
1552,9,1.978021145,0,63.67466799,24515.16483,Paris
1552,10,1.155210901,0,63.67466799,24515.16483,Paris
1552,11,0.495556907,1,63.67466799,24515.16483,Paris
1552,12,2.434385622,1,63.67466799,24515.16483,Paris
1552,13,2.065070405,1,63.67466799,24515.16483,Paris
1552,14,0.508256694,1,63.67466799,24515.16483,Paris
1552,15,1.112022606,0,63.67466799,24515.16483,Paris
1552,16,0.408188528,0,63.67466799,24515.16483,Paris
1552,17,1.228719701,1,63.67466799,24515.16483,Paris
1552,18,3.115117121,1,63.67466799,24515.16483,Paris
1552,19,2.780948118,0,63.67466799,24515.16483,Paris
1552,20,1.469166319,0,63.67466799,24515.16483,Paris
1553,1,0.993474644,1,30.24862995,40608.95481,Hague
1553,2,2.09770318,1,30.24862995,40608.95481,Hague
1553,3,4.549762907,1,30.24862995,40608.95481,Hague
1553,4,1.151936975,0,30.24862995,40608.95481,Hague
1553,5,1.986670487,0,30.24862995,40608.95481,Hague
1553,6,3.092763379,0,30.24862995,40608.95481,Hague
1553,7,0.687587305,0,30.24862995,40608.95481,Hague
1553,8,1.494214452,0,30.24862995,40608.95481,Hague
1553,9,1.084284916,0,30.24862995,40608.95481,Hague
1553,10,2.853623912,2,30.24862995,40608.95481,Hague
1553,11,3.204412002,1,30.24862995,40608.95481,Hague
1553,12,1.03294754,0,30.24862995,40608.95481,Hague
1553,13,2.753222205,0,30.24862995,40608.95481,Hague
1553,14,0,0,30.24862995,40608.95481,Hague
1553,15,2.788239157,0,30.24862995,40608.95481,Hague
1553,16,0,0,30.24862995,40608.95481,Hague
1553,17,2.330006551,3,30.24862995,40608.95481,Hague
1553,18,2.979100299,0,30.24862995,40608.95481,Hague
1553,19,3.28108232,1,30.24862995,40608.95481,Hague
1553,20,0,0,30.24862995,40608.95481,Hague
1554,1,1.432566191,0,43.06258675,20283.76749,Amsterdam
1554,2,2.246005478,0,43.06258675,20283.76749,Amsterdam
1554,3,1.165102058,0,43.06258675,20283.76749,Amsterdam
1554,4,0.721858569,0,43.06258675,20283.76749,Amsterdam
1554,5,3.503423112,2,43.06258675,20283.76749,Amsterdam
1554,6,3.346867368,1,43.06258675,20283.76749,Amsterdam
1554,7,2.930605719,0,43.06258675,20283.76749,Amsterdam
1554,8,2.8808419,0,43.06258675,20283.76749,Amsterdam
1554,9,0.065532136,0,43.06258675,20283.76749,Amsterdam
1554,10,3.861652039,0,43.06258675,20283.76749,Amsterdam
1554,11,1.303247151,0,43.06258675,20283.76749,Amsterdam
1554,12,1.546279019,0,43.06258675,20283.76749,Amsterdam
1554,13,1.651197847,1,43.06258675,20283.76749,Amsterdam
1554,14,2.314521778,0,43.06258675,20283.76749,Amsterdam
1554,15,2.254622429,0,43.06258675,20283.76749,Amsterdam
1554,16,2.825407879,3,43.06258675,20283.76749,Amsterdam
1554,17,2.934409585,0,43.06258675,20283.76749,Amsterdam
1554,18,2.606656629,0,43.06258675,20283.76749,Amsterdam
1554,19,3.419874157,0,43.06258675,20283.76749,Amsterdam
1554,20,3.62726926,1,43.06258675,20283.76749,Amsterdam
1555,1,1.529377657,1,34.48496255,7067.119155,Berlin
1555,2,1.461383639,3,34.48496255,7067.119155,Berlin
1555,3,2.497051415,0,34.48496255,7067.119155,Berlin
1555,4,0.673842045,0,34.48496255,7067.119155,Berlin
1555,5,2.611649043,1,34.48496255,7067.119155,Berlin
1555,6,1.263941593,2,34.48496255,7067.119155,Berlin
1555,7,0.755800076,0,34.48496255,7067.119155,Berlin
1555,8,1.225096471,0,34.48496255,7067.119155,Berlin
1555,9,2.971185866,2,34.48496255,7067.119155,Berlin
1555,10,0.15983296,0,34.48496255,7067.119155,Berlin
1555,11,0.041953371,0,34.48496255,7067.119155,Berlin
1555,12,0.737706351,0,34.48496255,7067.119155,Berlin
1555,13,1.244307174,0,34.48496255,7067.119155,Berlin
1555,14,0.540638417,1,34.48496255,7067.119155,Berlin
1555,15,1.621799934,1,34.48496255,7067.119155,Berlin
1555,16,3.110702187,1,34.48496255,7067.119155,Berlin
1555,17,3.613700089,1,34.48496255,7067.119155,Berlin
1555,18,2.585238751,1,34.48496255,7067.119155,Berlin
1555,19,0.620969724,0,34.48496255,7067.119155,Berlin
1555,20,3.98820413,2,34.48496255,7067.119155,Berlin
1556,1,1.885352153,0,50.2216231,15675.05035,Amsterdam
1556,2,3.097599593,1,50.2216231,15675.05035,Amsterdam
1556,3,3.370424358,0,50.2216231,15675.05035,Amsterdam
1556,4,0.74227759,0,50.2216231,15675.05035,Amsterdam
1556,5,2.053645573,0,50.2216231,15675.05035,Amsterdam
1556,6,2.017775211,0,50.2216231,15675.05035,Amsterdam
1556,7,3.286489966,1,50.2216231,15675.05035,Amsterdam
1556,8,3.728516749,0,50.2216231,15675.05035,Amsterdam
1556,9,2.307198137,0,50.2216231,15675.05035,Amsterdam
1556,10,2.300829349,1,50.2216231,15675.05035,Amsterdam
1556,11,2.835880946,1,50.2216231,15675.05035,Amsterdam
1556,12,2.858958633,0,50.2216231,15675.05035,Amsterdam
1556,13,0.623847187,0,50.2216231,15675.05035,Amsterdam
1556,14,2.510935643,1,50.2216231,15675.05035,Amsterdam
1556,15,0.107348819,0,50.2216231,15675.05035,Amsterdam
1556,16,1.339856761,1,50.2216231,15675.05035,Amsterdam
1556,17,2.07563274,0,50.2216231,15675.05035,Amsterdam
1556,18,2.415219738,2,50.2216231,15675.05035,Amsterdam
1556,19,0.708993396,1,50.2216231,15675.05035,Amsterdam
1556,20,1.125369782,0,50.2216231,15675.05035,Amsterdam
1557,1,1.218978554,0,62.77515709,32890.83928,Hague
1557,2,1.247046372,0,62.77515709,32890.83928,Hague
1557,3,2.525600637,0,62.77515709,32890.83928,Hague
1557,4,1.804366311,0,62.77515709,32890.83928,Hague
1557,5,2.537079821,1,62.77515709,32890.83928,Hague
1557,6,2.2319601,0,62.77515709,32890.83928,Hague
1557,7,0,1,62.77515709,32890.83928,Hague
1557,8,1.055283167,1,62.77515709,32890.83928,Hague
1557,9,0.28593091,0,62.77515709,32890.83928,Hague
1557,10,0.608370635,0,62.77515709,32890.83928,Hague
1557,11,0.582396785,0,62.77515709,32890.83928,Hague
1557,12,2.333627243,0,62.77515709,32890.83928,Hague
1557,13,3.309284666,1,62.77515709,32890.83928,Hague
1557,14,2.547143183,0,62.77515709,32890.83928,Hague
1557,15,2.630617074,2,62.77515709,32890.83928,Hague
1557,16,2.204516475,1,62.77515709,32890.83928,Hague
1557,17,1.621785587,0,62.77515709,32890.83928,Hague
1557,18,1.800066729,1,62.77515709,32890.83928,Hague
1557,19,1.144455804,0,62.77515709,32890.83928,Hague
1557,20,3.128773246,2,62.77515709,32890.83928,Hague
1558,1,0.977268903,2,24.78312422,20498.28414,Hague
1558,2,2.042896957,0,24.78312422,20498.28414,Hague
1558,3,1.537603216,1,24.78312422,20498.28414,Hague
1558,4,2.144202621,0,24.78312422,20498.28414,Hague
1558,5,2.031953604,1,24.78312422,20498.28414,Hague
1558,6,2.366191789,0,24.78312422,20498.28414,Hague
1558,7,1.955259675,0,24.78312422,20498.28414,Hague
1558,8,3.471373212,0,24.78312422,20498.28414,Hague
1558,9,2.52066101,0,24.78312422,20498.28414,Hague
1558,10,1.845349529,1,24.78312422,20498.28414,Hague
1558,11,2.779450565,0,24.78312422,20498.28414,Hague
1558,12,0.382867216,0,24.78312422,20498.28414,Hague
1558,13,0.551461335,0,24.78312422,20498.28414,Hague
1558,14,0.768025769,0,24.78312422,20498.28414,Hague
1558,15,1.250489607,0,24.78312422,20498.28414,Hague
1558,16,1.591387682,2,24.78312422,20498.28414,Hague
1558,17,1.416886446,0,24.78312422,20498.28414,Hague
1558,18,2.374287265,1,24.78312422,20498.28414,Hague
1558,19,0.528852976,0,24.78312422,20498.28414,Hague
1558,20,1.830990553,2,24.78312422,20498.28414,Hague
1559,1,2.06728969,1,22.15041348,4580.734413,Amsterdam
1559,2,3.265204534,0,22.15041348,4580.734413,Amsterdam
1559,3,1.852657989,0,22.15041348,4580.734413,Amsterdam
1559,4,2.287529868,2,22.15041348,4580.734413,Amsterdam
1559,5,2.585109402,1,22.15041348,4580.734413,Amsterdam
1559,6,2.321278377,3,22.15041348,4580.734413,Amsterdam
1559,7,1.677529124,0,22.15041348,4580.734413,Amsterdam
1559,8,2.435739525,0,22.15041348,4580.734413,Amsterdam
1559,9,4.061652784,3,22.15041348,4580.734413,Amsterdam
1559,10,3.441520465,1,22.15041348,4580.734413,Amsterdam
1559,11,2.477202102,1,22.15041348,4580.734413,Amsterdam
1559,12,0.070619896,0,22.15041348,4580.734413,Amsterdam
1559,13,1.768115323,0,22.15041348,4580.734413,Amsterdam
1559,14,2.007689303,1,22.15041348,4580.734413,Amsterdam
1559,15,3.229638876,0,22.15041348,4580.734413,Amsterdam
1559,16,3.703742411,2,22.15041348,4580.734413,Amsterdam
1559,17,1.31553383,0,22.15041348,4580.734413,Amsterdam
1559,18,1.891951367,0,22.15041348,4580.734413,Amsterdam
1559,19,3.265346316,0,22.15041348,4580.734413,Amsterdam
1559,20,2.18216432,1,22.15041348,4580.734413,Amsterdam
1560,1,0,0,40.42002945,11868.19091,Berlin
1560,2,2.381279304,0,40.42002945,11868.19091,Berlin
1560,3,2.702177926,0,40.42002945,11868.19091,Berlin
